member	region
mootland_occupation_decision_region_handover_wh_main_ostland_wolfenburg	wh_main_ostland_wolfenburg
mootland_occupation_decision_region_handover_wh_main_parravon_et_quenelles_parravon	wh_main_parravon_et_quenelles_parravon
mootland_occupation_decision_region_handover_wh_main_parravon_et_quenelles_quenelles	wh_main_parravon_et_quenelles_quenelles
mootland_occupation_decision_region_handover_wh_main_peak_pass_gnashraks_lair	wh_main_peak_pass_gnashraks_lair
mootland_occupation_decision_region_handover_wh_main_peak_pass_karak_kadrin	wh_main_peak_pass_karak_kadrin
mootland_occupation_decision_region_handover_wh_main_reikland_altdorf	wh_main_reikland_altdorf
mootland_occupation_decision_region_handover_wh_main_reikland_eilhart	wh_main_reikland_eilhart
mootland_occupation_decision_region_handover_wh_main_reikland_grunburg	wh_main_reikland_grunburg
mootland_occupation_decision_region_handover_wh_main_reikland_helmgart	wh_main_reikland_helmgart
mootland_occupation_decision_region_handover_wh_main_rib_peaks_grom_peak	wh_main_rib_peaks_grom_peak
mootland_occupation_decision_region_handover_wh_main_rib_peaks_mount_gunbad	wh_main_rib_peaks_mount_gunbad
mootland_occupation_decision_region_handover_wh_main_riv_reik	wh_main_riv_reik
mootland_occupation_decision_region_handover_wh_main_riv_talabec	wh_main_riv_talabec
mootland_occupation_decision_region_handover_wh_main_sea_gulf_of_kislev	wh_main_sea_gulf_of_kislev
mootland_occupation_decision_region_handover_wh_main_sea_kraken_sea	wh_main_sea_kraken_sea
mootland_occupation_decision_region_handover_wh_main_sea_lake	wh_main_sea_lake
mootland_occupation_decision_region_handover_wh_main_sea_middle_sea	wh_main_sea_middle_sea
mootland_occupation_decision_region_handover_wh_main_sea_sea_of_chaos	wh_main_sea_sea_of_chaos
mootland_occupation_decision_region_handover_wh_main_sea_sea_of_claws	wh_main_sea_sea_of_claws
mootland_occupation_decision_region_handover_wh_main_sea_southern_straits_of_the_great_ocean	wh_main_sea_southern_straits_of_the_great_ocean
mootland_occupation_decision_region_handover_wh_main_sea_the_black_gulf	wh_main_sea_the_black_gulf
mootland_occupation_decision_region_handover_wh_main_sea_the_frozen_sea	wh_main_sea_the_frozen_sea
mootland_occupation_decision_region_handover_wh_main_sea_the_great_ocean	wh_main_sea_the_great_ocean
mootland_occupation_decision_region_handover_wh_main_sea_the_pirate_coast	wh_main_sea_the_pirate_coast
mootland_occupation_decision_region_handover_wh_main_sea_tilean_sea	wh_main_sea_tilean_sea
mootland_occupation_decision_region_handover_wh_main_sea_unknown_seas	wh_main_sea_unknown_seas
mootland_occupation_decision_region_handover_wh_main_sea_western_straits_of_the_great_ocean	wh_main_sea_western_straits_of_the_great_ocean
mootland_occupation_decision_region_handover_wh_main_southern_badlands_agrul_migdhal	wh_main_southern_badlands_agrul_migdhal
mootland_occupation_decision_region_handover_wh_main_southern_badlands_galbaraz	wh_main_southern_badlands_galbaraz
mootland_occupation_decision_region_handover_wh_main_southern_badlands_gor_gazan	wh_main_southern_badlands_gor_gazan
mootland_occupation_decision_region_handover_wh_main_southern_badlands_gronti_mingol	wh_main_southern_badlands_gronti_mingol
mootland_occupation_decision_region_handover_wh_main_southern_grey_mountains_grimhold	wh_main_southern_grey_mountains_grimhold
mootland_occupation_decision_region_handover_wh_main_southern_grey_mountains_karak_azgaraz	wh_main_southern_grey_mountains_karak_azgaraz
mootland_occupation_decision_region_handover_wh_main_southern_grey_mountains_karak_norn	wh_main_southern_grey_mountains_karak_norn
mootland_occupation_decision_region_handover_wh_main_southern_oblast_fort_jakova	wh_main_southern_oblast_fort_jakova
mootland_occupation_decision_region_handover_wh_main_southern_oblast_kislev	wh_main_southern_oblast_kislev
mootland_occupation_decision_region_handover_wh_main_southern_oblast_zavastra	wh_main_southern_oblast_zavastra
mootland_occupation_decision_region_handover_wh_main_stirland_flensburg	wh_main_stirland_flensburg
mootland_occupation_decision_region_handover_wh_main_stirland_niedling	wh_main_stirland_niedling
mootland_occupation_decision_region_handover_wh_main_stirland_the_moot	wh_main_stirland_the_moot
mootland_occupation_decision_region_handover_wh_main_stirland_wurtbad	wh_main_stirland_wurtbad
mootland_occupation_decision_region_handover_wh_main_talabecland_kappelburg	wh_main_talabecland_kappelburg
mootland_occupation_decision_region_handover_wh_main_talabecland_kemperbad	wh_main_talabecland_kemperbad
mootland_occupation_decision_region_handover_wh_main_talabecland_krugenheim	wh_main_talabecland_krugenheim
mootland_occupation_decision_region_handover_wh_main_talabecland_talabheim	wh_main_talabecland_talabheim
mootland_occupation_decision_region_handover_wh_main_the_silver_road_karaz_a_karak	wh_main_the_silver_road_karaz_a_karak
mootland_occupation_decision_region_handover_wh_main_the_silver_road_mount_squighorn	wh_main_the_silver_road_mount_squighorn
mootland_occupation_decision_region_handover_wh_main_the_silver_road_the_pillars_of_grungni	wh_main_the_silver_road_the_pillars_of_grungni
mootland_occupation_decision_region_handover_wh_main_the_vaults_karak_bhufdar	wh_main_the_vaults_karak_bhufdar
mootland_occupation_decision_region_handover_wh_main_the_vaults_karak_izor	wh_main_the_vaults_karak_izor
mootland_occupation_decision_region_handover_wh_main_the_vaults_zarakzil	wh_main_the_vaults_zarakzil
mootland_occupation_decision_region_handover_wh_main_the_wasteland_aarnau	wh_main_the_wasteland_aarnau
mootland_occupation_decision_region_handover_wh_main_the_wasteland_gorssel	wh_main_the_wasteland_gorssel
mootland_occupation_decision_region_handover_wh_main_the_wasteland_marienburg	wh_main_the_wasteland_marienburg
mootland_occupation_decision_region_handover_wh_main_tilea_luccini	wh_main_tilea_luccini
mootland_occupation_decision_region_handover_wh_main_tilea_miragliano	wh_main_tilea_miragliano
mootland_occupation_decision_region_handover_wh_main_troll_country_erengrad	wh_main_troll_country_erengrad
mootland_occupation_decision_region_handover_wh_main_troll_country_zoishenk	wh_main_troll_country_zoishenk
mootland_occupation_decision_region_handover_wh_main_trollheim_mountains_bay_of_blades	wh_main_trollheim_mountains_bay_of_blades
mootland_occupation_decision_region_handover_wh_main_trollheim_mountains_sarl_encampment	wh_main_trollheim_mountains_sarl_encampment
mootland_occupation_decision_region_handover_wh_main_trollheim_mountains_the_tower_of_khrakk	wh_main_trollheim_mountains_the_tower_of_khrakk
mootland_occupation_decision_region_handover_wh_main_unknown_terrain	wh_main_unknown_terrain
mootland_occupation_decision_region_handover_wh_main_vanaheim_mountains_bjornlings_gathering	wh_main_vanaheim_mountains_bjornlings_gathering
mootland_occupation_decision_region_handover_wh_main_vanaheim_mountains_pack_ice_bay	wh_main_vanaheim_mountains_pack_ice_bay
mootland_occupation_decision_region_handover_wh_main_vanaheim_mountains_troll_fjord	wh_main_vanaheim_mountains_troll_fjord
mootland_occupation_decision_region_handover_wh_main_western_badlands_bitterstone_mine	wh_main_western_badlands_bitterstone_mine
mootland_occupation_decision_region_handover_wh_main_western_badlands_dragonhorn_mines	wh_main_western_badlands_dragonhorn_mines
mootland_occupation_decision_region_handover_wh_main_western_badlands_ekrund	wh_main_western_badlands_ekrund
mootland_occupation_decision_region_handover_wh_main_western_badlands_stonemine_tower	wh_main_western_badlands_stonemine_tower
mootland_occupation_decision_region_handover_wh_main_western_border_princes_myrmidens	wh_main_western_border_princes_myrmidens
mootland_occupation_decision_region_handover_wh_main_western_border_princes_zvorak	wh_main_western_border_princes_zvorak
mootland_occupation_decision_region_handover_wh_main_western_sylvania_castle_templehof	wh_main_western_sylvania_castle_templehof
mootland_occupation_decision_region_handover_wh_main_western_sylvania_fort_oberstyre	wh_main_western_sylvania_fort_oberstyre
mootland_occupation_decision_region_handover_wh_main_western_sylvania_schwartzhafen	wh_main_western_sylvania_schwartzhafen
mootland_occupation_decision_region_handover_wh_main_wissenland_nuln	wh_main_wissenland_nuln
mootland_occupation_decision_region_handover_wh_main_wissenland_pfeildorf	wh_main_wissenland_pfeildorf
mootland_occupation_decision_region_handover_wh_main_wissenland_wissenburg	wh_main_wissenland_wissenburg
mootland_occupation_decision_region_handover_wh_main_zhufbar_karag_dromar	wh_main_zhufbar_karag_dromar
mootland_occupation_decision_region_handover_wh_main_zhufbar_oakenhammer	wh_main_zhufbar_oakenhammer
mootland_occupation_decision_region_handover_wh_main_zhufbar_zhufbar	wh_main_zhufbar_zhufbar
mootland_occupation_decision_region_handover_wh2_main_dragon_isles_dragon_fang_mount	wh2_main_dragon_isles_dragon_fang_mount
mootland_occupation_decision_region_handover_wh2_main_dragon_isles_dread_rock	wh2_main_dragon_isles_dread_rock
mootland_occupation_decision_region_handover_wh2_main_dragon_isles_shattered_stone_isle	wh2_main_dragon_isles_shattered_stone_isle
mootland_occupation_decision_region_handover_wh2_main_gnoblar_country_flayed_rock	wh2_main_gnoblar_country_flayed_rock
mootland_occupation_decision_region_handover_wh2_main_gnoblar_country_haunted_forest	wh2_main_gnoblar_country_haunted_forest
mootland_occupation_decision_region_handover_wh2_main_gnoblar_country_pigbarter	wh2_main_gnoblar_country_pigbarter
mootland_occupation_decision_region_handover_wh2_main_the_broken_teeth_desolation_of_nagash	wh2_main_the_broken_teeth_desolation_of_nagash
mootland_occupation_decision_region_handover_wh2_main_the_broken_teeth_nagashizar	wh2_main_the_broken_teeth_nagashizar
mootland_occupation_decision_region_handover_wh2_main_the_plain_of_bones_ash_ridge_mountains	wh2_main_the_plain_of_bones_ash_ridge_mountains
mootland_occupation_decision_region_handover_wh2_main_the_plain_of_bones_darkhold	wh2_main_the_plain_of_bones_darkhold
mootland_occupation_decision_region_handover_wh2_main_the_plain_of_bones_the_fortress_of_vorag	wh2_main_the_plain_of_bones_the_fortress_of_vorag
mootland_occupation_decision_region_handover_wh2_main_the_wolf_lands_crookback_mountain	wh2_main_the_wolf_lands_crookback_mountain
mootland_occupation_decision_region_handover_wh2_main_the_wolf_lands_mount_greyhag	wh2_main_the_wolf_lands_mount_greyhag
mootland_occupation_decision_region_handover_wh2_main_the_wolf_lands_mount_silverspear	wh2_main_the_wolf_lands_mount_silverspear
ovn_araby_alt_occupation_decision_region_handover_wh2_main_ash_river_numas	wh2_main_ash_river_numas
ovn_araby_alt_occupation_decision_region_handover_wh2_main_ash_river_quatar	wh2_main_ash_river_quatar
ovn_araby_alt_occupation_decision_region_handover_wh2_main_ash_river_springs_of_eternal_life	wh2_main_ash_river_springs_of_eternal_life
ovn_araby_alt_occupation_decision_region_handover_wh2_main_atalan_mountains_martek	wh2_main_atalan_mountains_martek
ovn_araby_alt_occupation_decision_region_handover_wh2_main_coast_of_araby_al_haikk	wh2_main_coast_of_araby_al_haikk
ovn_araby_alt_occupation_decision_region_handover_wh2_main_coast_of_araby_copher	wh2_main_coast_of_araby_copher
ovn_araby_alt_occupation_decision_region_handover_wh2_main_coast_of_araby_fyrus	wh2_main_coast_of_araby_fyrus
ovn_araby_alt_occupation_decision_region_handover_wh2_main_great_desert_of_araby_bel_aliad	wh2_main_great_desert_of_araby_bel_aliad
ovn_araby_alt_occupation_decision_region_handover_wh2_main_great_desert_of_araby_black_tower_of_arkhan	wh2_main_great_desert_of_araby_black_tower_of_arkhan
ovn_araby_alt_occupation_decision_region_handover_wh2_main_great_desert_of_araby_el-kalabad	wh2_main_great_desert_of_araby_el-kalabad
ovn_araby_alt_occupation_decision_region_handover_wh2_main_great_desert_of_araby_pools_of_despair	wh2_main_great_desert_of_araby_pools_of_despair
ovn_araby_alt_occupation_decision_region_handover_wh2_main_great_mortis_delta_black_pyramid_of_nagash	wh2_main_great_mortis_delta_black_pyramid_of_nagash
ovn_araby_alt_occupation_decision_region_handover_wh2_main_land_of_assassins_lashiek	wh2_main_land_of_assassins_lashiek
ovn_araby_alt_occupation_decision_region_handover_wh2_main_land_of_assassins_palace_of_the_wizard_caliph	wh2_main_land_of_assassins_palace_of_the_wizard_caliph
ovn_araby_alt_occupation_decision_region_handover_wh2_main_land_of_assassins_sorcerers_islands	wh2_main_land_of_assassins_sorcerers_islands
ovn_araby_alt_occupation_decision_region_handover_wh2_main_land_of_the_dead_khemri	wh2_main_land_of_the_dead_khemri
ovn_araby_alt_occupation_decision_region_handover_wh2_main_land_of_the_dead_pyramid_of_nagash	wh2_main_land_of_the_dead_pyramid_of_nagash
ovn_araby_alt_occupation_decision_region_handover_wh2_main_land_of_the_dead_zandri	wh2_main_land_of_the_dead_zandri
ovn_araby_alt_occupation_decision_region_handover_wh2_main_land_of_the_dervishes_plain_of_tuskers	wh2_main_land_of_the_dervishes_plain_of_tuskers
ovn_araby_alt_occupation_decision_region_handover_wh2_main_land_of_the_dervishes_sudenburg	wh2_main_land_of_the_dervishes_sudenburg
ovn_araby_alt_occupation_decision_region_handover_wh2_main_shifting_sands_antoch	wh2_main_shifting_sands_antoch
ovn_araby_alt_occupation_decision_region_handover_wh2_main_shifting_sands_bhagar	wh2_main_shifting_sands_bhagar
ovn_araby_alt_occupation_decision_region_handover_wh2_main_shifting_sands_ka-sabar	wh2_main_shifting_sands_ka-sabar
ovn_araby_alt_occupation_decision_region_handover_wh2_main_atalan_mountains_eye_of_the_panther	wh2_main_atalan_mountains_eye_of_the_panther
ovn_araby_alt_occupation_decision_region_handover_wh2_main_atalan_mountains_vulture_mountain	wh2_main_atalan_mountains_vulture_mountain
ovn_araby_alt_occupation_decision_region_handover_wh2_main_western_jungles_tlaqua	wh2_main_western_jungles_tlaqua
scythan_occupation_decision_region_handover_wh2_main_aghol_wastelands_fortress_of_the_damned	wh2_main_aghol_wastelands_fortress_of_the_damned
scythan_occupation_decision_region_handover_wh2_main_aghol_wastelands_palace_of_princes	wh2_main_aghol_wastelands_palace_of_princes
scythan_occupation_decision_region_handover_wh2_main_aghol_wastelands_the_palace_of_ruin	wh2_main_aghol_wastelands_the_palace_of_ruin
scythan_occupation_decision_region_handover_wh2_main_albion_albion	wh2_main_albion_albion
scythan_occupation_decision_region_handover_wh2_main_albion_citadel_of_lead	wh2_main_albion_citadel_of_lead
scythan_occupation_decision_region_handover_wh2_main_albion_isle_of_wights	wh2_main_albion_isle_of_wights
scythan_occupation_decision_region_handover_wh2_main_ash_river_numas	wh2_main_ash_river_numas
scythan_occupation_decision_region_handover_wh2_main_ash_river_quatar	wh2_main_ash_river_quatar
scythan_occupation_decision_region_handover_wh2_main_ash_river_springs_of_eternal_life	wh2_main_ash_river_springs_of_eternal_life
scythan_occupation_decision_region_handover_wh2_main_atalan_mountains_eye_of_the_panther	wh2_main_atalan_mountains_eye_of_the_panther
scythan_occupation_decision_region_handover_wh2_main_atalan_mountains_martek	wh2_main_atalan_mountains_martek
scythan_occupation_decision_region_handover_wh2_main_atalan_mountains_vulture_mountain	wh2_main_atalan_mountains_vulture_mountain
scythan_occupation_decision_region_handover_wh2_main_avelorn_evershale	wh2_main_avelorn_evershale
scythan_occupation_decision_region_handover_wh2_main_avelorn_gaean_vale	wh2_main_avelorn_gaean_vale
scythan_occupation_decision_region_handover_wh2_main_avelorn_tor_saroir	wh2_main_avelorn_tor_saroir
scythan_occupation_decision_region_handover_wh2_main_blackspine_mountains_plain_of_dogs	wh2_main_blackspine_mountains_plain_of_dogs
scythan_occupation_decision_region_handover_wh2_main_blackspine_mountains_plain_of_spiders	wh2_main_blackspine_mountains_plain_of_spiders
scythan_occupation_decision_region_handover_wh2_main_blackspine_mountains_red_desert	wh2_main_blackspine_mountains_red_desert
scythan_occupation_decision_region_handover_wh2_main_caledor_tor_sethai	wh2_main_caledor_tor_sethai
scythan_occupation_decision_region_handover_wh2_main_caledor_vauls_anvil	wh2_main_caledor_vauls_anvil
scythan_occupation_decision_region_handover_wh2_main_charnel_valley_granite_massif	wh2_main_charnel_valley_granite_massif
scythan_occupation_decision_region_handover_wh2_main_charnel_valley_karag_orrud	wh2_main_charnel_valley_karag_orrud
scythan_occupation_decision_region_handover_wh2_main_chrace_elisia	wh2_main_chrace_elisia
scythan_occupation_decision_region_handover_wh2_main_chrace_tor_achare	wh2_main_chrace_tor_achare
scythan_occupation_decision_region_handover_wh2_main_coast_of_araby_al_haikk	wh2_main_coast_of_araby_al_haikk
scythan_occupation_decision_region_handover_wh2_main_coast_of_araby_copher	wh2_main_coast_of_araby_copher
scythan_occupation_decision_region_handover_wh2_main_coast_of_araby_fyrus	wh2_main_coast_of_araby_fyrus
scythan_occupation_decision_region_handover_wh2_main_cothique_mistnar	wh2_main_cothique_mistnar
scythan_occupation_decision_region_handover_wh2_main_cothique_tor_koruali	wh2_main_cothique_tor_koruali
scythan_occupation_decision_region_handover_wh2_main_crater_of_the_walking_dead_doom_glade	wh2_main_crater_of_the_walking_dead_doom_glade
scythan_occupation_decision_region_handover_wh2_main_crater_of_the_walking_dead_rasetra	wh2_main_crater_of_the_walking_dead_rasetra
scythan_occupation_decision_region_handover_wh2_main_deadwood_dargoth	wh2_main_deadwood_dargoth
scythan_occupation_decision_region_handover_wh2_main_deadwood_nagrar	wh2_main_deadwood_nagrar
scythan_occupation_decision_region_handover_wh2_main_deadwood_shagrath	wh2_main_deadwood_shagrath
scythan_occupation_decision_region_handover_wh2_main_deadwood_the_frozen_city	wh2_main_deadwood_the_frozen_city
scythan_occupation_decision_region_handover_wh2_main_devils_backbone_lahmia	wh2_main_devils_backbone_lahmia
scythan_occupation_decision_region_handover_wh2_main_devils_backbone_lybaras	wh2_main_devils_backbone_lybaras
scythan_occupation_decision_region_handover_wh2_main_devils_backbone_mahrak	wh2_main_devils_backbone_mahrak
scythan_occupation_decision_region_handover_wh2_main_doom_glades_hag_hall	wh2_main_doom_glades_hag_hall
scythan_occupation_decision_region_handover_wh2_main_doom_glades_ice_rock_gorge	wh2_main_doom_glades_ice_rock_gorge
scythan_occupation_decision_region_handover_wh2_main_doom_glades_temple_of_addaioth	wh2_main_doom_glades_temple_of_addaioth
scythan_occupation_decision_region_handover_wh2_main_doom_glades_vauls_anvil	wh2_main_doom_glades_vauls_anvil
scythan_occupation_decision_region_handover_wh2_main_eataine_angerrial	wh2_main_eataine_angerrial
scythan_occupation_decision_region_handover_wh2_main_eataine_lothern	wh2_main_eataine_lothern
scythan_occupation_decision_region_handover_wh2_main_eataine_shrine_of_asuryan	wh2_main_eataine_shrine_of_asuryan
scythan_occupation_decision_region_handover_wh2_main_eataine_tower_of_lysean	wh2_main_eataine_tower_of_lysean
scythan_occupation_decision_region_handover_wh2_main_ellyrion_tor_elyr	wh2_main_ellyrion_tor_elyr
scythan_occupation_decision_region_handover_wh2_main_ellyrion_whitefire_tor	wh2_main_ellyrion_whitefire_tor
scythan_occupation_decision_region_handover_wh2_main_great_desert_of_araby_bel_aliad	wh2_main_great_desert_of_araby_bel_aliad
scythan_occupation_decision_region_handover_wh2_main_great_desert_of_araby_black_tower_of_arkhan	wh2_main_great_desert_of_araby_black_tower_of_arkhan
scythan_occupation_decision_region_handover_wh2_main_great_desert_of_araby_el-kalabad	wh2_main_great_desert_of_araby_el-kalabad
scythan_occupation_decision_region_handover_wh2_main_great_desert_of_araby_pools_of_despair	wh2_main_great_desert_of_araby_pools_of_despair
scythan_occupation_decision_region_handover_wh2_main_great_mortis_delta_black_pyramid_of_nagash	wh2_main_great_mortis_delta_black_pyramid_of_nagash
scythan_occupation_decision_region_handover_wh2_main_headhunters_jungle_chupayotl	wh2_main_headhunters_jungle_chupayotl
scythan_occupation_decision_region_handover_wh2_main_headhunters_jungle_mangrove_coast	wh2_main_headhunters_jungle_mangrove_coast
scythan_occupation_decision_region_handover_wh2_main_headhunters_jungle_marks_of_the_old_ones	wh2_main_headhunters_jungle_marks_of_the_old_ones
scythan_occupation_decision_region_handover_wh2_main_headhunters_jungle_oyxl	wh2_main_headhunters_jungle_oyxl
scythan_occupation_decision_region_handover_wh2_main_heart_of_the_jungle_oreons_camp	wh2_main_heart_of_the_jungle_oreons_camp
scythan_occupation_decision_region_handover_wh2_main_hell_pit_hell_pit	wh2_main_hell_pit_hell_pit
scythan_occupation_decision_region_handover_wh2_main_huahuan_desert_chamber_of_visions	wh2_main_huahuan_desert_chamber_of_visions
scythan_occupation_decision_region_handover_wh2_main_huahuan_desert_sentinels_of_xeti	wh2_main_huahuan_desert_sentinels_of_xeti
scythan_occupation_decision_region_handover_wh2_main_huahuan_desert_the_golden_colossus	wh2_main_huahuan_desert_the_golden_colossus
scythan_occupation_decision_region_handover_wh2_main_iron_mountains_altar_of_ultimate_darkness	wh2_main_iron_mountains_altar_of_ultimate_darkness
scythan_occupation_decision_region_handover_wh2_main_iron_mountains_har_kaldra	wh2_main_iron_mountains_har_kaldra
scythan_occupation_decision_region_handover_wh2_main_iron_mountains_naggarond	wh2_main_iron_mountains_naggarond
scythan_occupation_decision_region_handover_wh2_main_iron_mountains_rackdo_gorge	wh2_main_iron_mountains_rackdo_gorge
scythan_occupation_decision_region_handover_wh2_main_ironfrost_glacier_dagraks_end	wh2_main_ironfrost_glacier_dagraks_end
scythan_occupation_decision_region_handover_wh2_main_ironfrost_glacier_ironfrost	wh2_main_ironfrost_glacier_ironfrost
scythan_occupation_decision_region_handover_wh2_main_isthmus_of_lustria_fallen_gates	wh2_main_isthmus_of_lustria_fallen_gates
scythan_occupation_decision_region_handover_wh2_main_isthmus_of_lustria_hexoatl	wh2_main_isthmus_of_lustria_hexoatl
scythan_occupation_decision_region_handover_wh2_main_isthmus_of_lustria_skeggi	wh2_main_isthmus_of_lustria_skeggi
scythan_occupation_decision_region_handover_wh2_main_isthmus_of_lustria_ziggurat_of_dawn	wh2_main_isthmus_of_lustria_ziggurat_of_dawn
scythan_occupation_decision_region_handover_wh2_main_jungles_of_green_mist_pillars_of_unseen_constellations	wh2_main_jungles_of_green_mist_pillars_of_unseen_constellations
scythan_occupation_decision_region_handover_wh2_main_jungles_of_green_mists_spektazuma	wh2_main_jungles_of_green_mists_spektazuma
scythan_occupation_decision_region_handover_wh2_main_jungles_of_green_mists_wellsprings_of_eternity	wh2_main_jungles_of_green_mists_wellsprings_of_eternity
scythan_occupation_decision_region_handover_wh2_main_kingdom_of_beasts_serpent_coast	wh2_main_kingdom_of_beasts_serpent_coast
scythan_occupation_decision_region_handover_wh2_main_kingdom_of_beasts_temple_of_skulls	wh2_main_kingdom_of_beasts_temple_of_skulls
scythan_occupation_decision_region_handover_wh2_main_kingdom_of_beasts_the_cursed_jungle	wh2_main_kingdom_of_beasts_the_cursed_jungle
scythan_occupation_decision_region_handover_wh2_main_land_of_assassins_lashiek	wh2_main_land_of_assassins_lashiek
scythan_occupation_decision_region_handover_wh2_main_land_of_assassins_palace_of_the_wizard_caliph	wh2_main_land_of_assassins_palace_of_the_wizard_caliph
scythan_occupation_decision_region_handover_wh2_main_land_of_assassins_sorcerers_islands	wh2_main_land_of_assassins_sorcerers_islands
scythan_occupation_decision_region_handover_wh2_main_land_of_the_dead_khemri	wh2_main_land_of_the_dead_khemri
scythan_occupation_decision_region_handover_wh2_main_land_of_the_dead_pyramid_of_nagash	wh2_main_land_of_the_dead_pyramid_of_nagash
scythan_occupation_decision_region_handover_wh2_main_land_of_the_dead_zandri	wh2_main_land_of_the_dead_zandri
scythan_occupation_decision_region_handover_wh2_main_land_of_the_dervishes_plain_of_tuskers	wh2_main_land_of_the_dervishes_plain_of_tuskers
scythan_occupation_decision_region_handover_wh2_main_land_of_the_dervishes_sudenburg	wh2_main_land_of_the_dervishes_sudenburg
scythan_occupation_decision_region_handover_wh2_main_laurelorn_forest_laurelorn_forest	wh2_main_laurelorn_forest_laurelorn_forest
scythan_occupation_decision_region_handover_wh2_main_misty_hills_the_black_pit	wh2_main_misty_hills_the_black_pit
scythan_occupation_decision_region_handover_wh2_main_misty_hills_wreckers_point	wh2_main_misty_hills_wreckers_point
scythan_occupation_decision_region_handover_wh2_main_nagarythe_shrine_of_khaine	wh2_main_nagarythe_shrine_of_khaine
scythan_occupation_decision_region_handover_wh2_main_nagarythe_tor_anlec	wh2_main_nagarythe_tor_anlec
scythan_occupation_decision_region_handover_wh2_main_nagarythe_tor_dranil	wh2_main_nagarythe_tor_dranil
scythan_occupation_decision_region_handover_wh2_main_northern_great_jungle_chaqua	wh2_main_northern_great_jungle_chaqua
scythan_occupation_decision_region_handover_wh2_main_northern_great_jungle_temple_of_tlencan	wh2_main_northern_great_jungle_temple_of_tlencan
scythan_occupation_decision_region_handover_wh2_main_northern_great_jungle_xahutec	wh2_main_northern_great_jungle_xahutec
scythan_occupation_decision_region_handover_wh2_main_northern_great_jungle_xlanhuapec	wh2_main_northern_great_jungle_xlanhuapec
scythan_occupation_decision_region_handover_wh2_main_northern_jungle_of_pahualaxa_macu_peaks	wh2_main_northern_jungle_of_pahualaxa_macu_peaks
scythan_occupation_decision_region_handover_wh2_main_northern_jungle_of_pahualaxa_port_reaver	wh2_main_northern_jungle_of_pahualaxa_port_reaver
scythan_occupation_decision_region_handover_wh2_main_northern_jungle_of_pahualaxa_shrine_of_sotek	wh2_main_northern_jungle_of_pahualaxa_shrine_of_sotek
scythan_occupation_decision_region_handover_wh2_main_northern_jungle_of_pahualaxa_swamp_town	wh2_main_northern_jungle_of_pahualaxa_swamp_town
scythan_occupation_decision_region_handover_wh2_main_obsidian_peaks_circle_of_destruction	wh2_main_obsidian_peaks_circle_of_destruction
scythan_occupation_decision_region_handover_wh2_main_obsidian_peaks_clar_karond	wh2_main_obsidian_peaks_clar_karond
scythan_occupation_decision_region_handover_wh2_main_obsidian_peaks_storag_kor	wh2_main_obsidian_peaks_storag_kor
scythan_occupation_decision_region_handover_wh2_main_obsidian_peaks_venom_glade	wh2_main_obsidian_peaks_venom_glade
scythan_occupation_decision_region_handover_wh2_main_saphery_port_elistor	wh2_main_saphery_port_elistor
scythan_occupation_decision_region_handover_wh2_main_saphery_tor_finu	wh2_main_saphery_tor_finu
scythan_occupation_decision_region_handover_wh2_main_saphery_tower_of_hoeth	wh2_main_saphery_tower_of_hoeth
scythan_occupation_decision_region_handover_wh2_main_sartosa_sartosa	wh2_main_sartosa_sartosa
scythan_occupation_decision_region_handover_wh2_main_sea_bay_of_corsairs	wh2_main_sea_bay_of_corsairs
scythan_occupation_decision_region_handover_wh2_main_sea_eastern_straits_of_the_great_ocean	wh2_main_sea_eastern_straits_of_the_great_ocean
scythan_occupation_decision_region_handover_wh2_main_sea_gulf_of_lustria	wh2_main_sea_gulf_of_lustria
scythan_occupation_decision_region_handover_wh2_main_sea_gulf_of_medes	wh2_main_sea_gulf_of_medes
scythan_occupation_decision_region_handover_wh2_main_sea_sea_of_chill	wh2_main_sea_sea_of_chill
scythan_occupation_decision_region_handover_wh2_main_sea_sea_of_dreams	wh2_main_sea_sea_of_dreams
scythan_occupation_decision_region_handover_wh2_main_sea_sea_of_dusk	wh2_main_sea_sea_of_dusk
scythan_occupation_decision_region_handover_wh2_main_sea_sea_of_malice	wh2_main_sea_sea_of_malice
scythan_occupation_decision_region_handover_wh2_main_sea_sea_of_serpents	wh2_main_sea_sea_of_serpents
scythan_occupation_decision_region_handover_wh2_main_sea_shark_straits	wh2_main_sea_shark_straits
scythan_occupation_decision_region_handover_wh2_main_sea_shifting_isles	wh2_main_sea_shifting_isles
scythan_occupation_decision_region_handover_wh2_main_sea_straits_of_fear	wh2_main_sea_straits_of_fear
scythan_occupation_decision_region_handover_wh2_main_sea_sunken_lands	wh2_main_sea_sunken_lands
scythan_occupation_decision_region_handover_wh2_main_sea_tarantula_coast	wh2_main_sea_tarantula_coast
scythan_occupation_decision_region_handover_wh2_main_sea_the_bleak_coast	wh2_main_sea_the_bleak_coast
scythan_occupation_decision_region_handover_wh2_main_sea_the_dragon_spine	wh2_main_sea_the_dragon_spine
scythan_occupation_decision_region_handover_wh2_main_sea_the_far_sea	wh2_main_sea_the_far_sea
scythan_occupation_decision_region_handover_wh2_main_sea_the_forbidding_coast	wh2_main_sea_the_forbidding_coast
scythan_occupation_decision_region_handover_wh2_main_sea_the_galleons_graveyard	wh2_main_sea_the_galleons_graveyard
scythan_occupation_decision_region_handover_wh2_main_sea_the_isles	wh2_main_sea_the_isles
