campaign_group_member_criteria_factions_tables	0
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_northern_dark_lands_silver_pinnacle
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_old_world_glade
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_old_world_glade
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_southern_dark_lands_deadrock_gap
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_southern_dark_lands_deadrock_gap
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_southern_dark_lands_desolation_of_drakenmoor
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_southern_dark_lands_desolation_of_drakenmoor
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_vor_lustria_glade
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_vor_lustria_glade
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_vor_naggaroth_glade
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_vor_naggaroth_glade
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_vor_the_chill_road_atorak
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_vor_the_chill_road_atorak
